0	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Ada.txt	0.15948275862068967	0.004310344827586207	0.21810344827586206	8.620689655172414E-4	0.011206896551724138	8.620689655172414E-4	8.620689655172414E-4	0.04913793103448276	8.620689655172414E-4	8.620689655172414E-4	0.08706896551724137	0.23189655172413792	8.620689655172414E-4	8.620689655172414E-4	8.620689655172414E-4	0.20775862068965517	8.620689655172414E-4	8.620689655172414E-4	0.01810344827586207	0.004310344827586207
1	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Annette.txt	0.057692307692307696	7.122507122507123E-4	0.023504273504273504	7.122507122507123E-4	7.122507122507123E-4	0.2913105413105413	0.0035612535612535613	0.026353276353276354	7.122507122507123E-4	7.122507122507123E-4	0.0035612535612535613	0.06623931623931624	0.1517094017094017	0.06908831908831908	7.122507122507123E-4	0.0035612535612535613	0.014957264957264958	0.049145299145299144	7.122507122507123E-4	0.23433048433048434
2	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Ben.txt	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.003125	0.040625	0.253125	0.003125	0.003125	0.003125	0.003125	0.003125	0.628125	0.003125	0.003125	0.028125
3	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Claire.txt	0.003605769230769231	0.05328525641025641	0.2231570512820513	0.014823717948717948	0.08373397435897435	0.026041666666666668	4.0064102564102563E-4	4.0064102564102563E-4	4.0064102564102563E-4	0.22796474358974358	0.05488782051282051	0.002003205128205128	4.0064102564102563E-4	0.2568108974358974	0.04046474358974359	4.0064102564102563E-4	4.0064102564102563E-4	4.0064102564102563E-4	4.0064102564102563E-4	0.010016025641025642
4	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Irons.txt	0.0012690355329949238	0.0012690355329949238	0.0012690355329949238	0.0012690355329949238	0.2296954314720812	0.04187817258883249	0.3464467005076142	0.0012690355329949238	0.0012690355329949238	0.0266497461928934	0.0012690355329949238	0.0012690355329949238	0.0012690355329949238	0.011421319796954314	0.0012690355329949238	0.0012690355329949238	0.0012690355329949238	0.32614213197969544	0.0012690355329949238	0.0012690355329949238
5	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Kendo.txt	0.054878048780487805	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.03048780487804878	0.5914634146341463	0.006097560975609756	0.1524390243902439	0.07926829268292683	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756	0.006097560975609756
6	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Leon.txt	0.20269168026101142	0.03629690048939641	0.04445350734094616	0.20269168026101142	0.01835236541598695	4.078303425774878E-4	0.010195758564437194	4.078303425774878E-4	0.14559543230016314	0.0901305057096248	0.08197389885807504	4.078303425774878E-4	4.078303425774878E-4	0.02161500815660685	0.13907014681892332	4.078303425774878E-4	4.078303425774878E-4	4.078303425774878E-4	0.0020391517128874386	0.0020391517128874386
7	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Marvin.txt	0.040123456790123455	0.015432098765432098	0.0030864197530864196	0.0030864197530864196	0.015432098765432098	0.015432098765432098	0.0030864197530864196	0.08950617283950617	0.027777777777777776	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.027777777777777776	0.0030864197530864196	0.0030864197530864196	0.015432098765432098	0.0030864197530864196	0.015432098765432098	0.6944444444444444	0.015432098765432098
8	file:/C:/mallet/mydata/Cleaned-RE2/RE2_Sherry.txt	0.0012195121951219512	0.49390243902439024	0.10853658536585366	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.07926829268292683	0.05975609756097561	0.0012195121951219512	0.20121951219512196	0.0012195121951219512	0.0012195121951219512	0.006097560975609756	0.015853658536585366	0.0012195121951219512	0.0012195121951219512	0.020731707317073172	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512
9	file:/C:/mallet/mydata/Cleaned-RE2/RE2_William.txt	0.009615384615384616	0.04807692307692308	0.04807692307692308	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.08653846153846154	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.009615384615384616	0.5865384615384616	0.08653846153846154	0.009615384615384616	0.009615384615384616	0.009615384615384616
